337,4,86465
338,4,79540
339,4,101605
340,4,94027
341,4,93010
342,4,95631
343,4,101889
344,4,87231
345,4,107659
346,4,83929
347,4,88683
348,4,104694
349,4,105812
350,4,104684
351,4,92106
352,5,113228
353,5,112697
354,5,116483
355,5,115685
356,5,112384
357,5,109686
358,5,110527
359,5,109040
360,5,109830
361,5,110357
362,5,110475
363,5,111257
364,5,106673
365,5,107614
366,5,99785
367,5,103639
368,5,101414
369,5,100405
370,5,117218
371,5,68646
372,5,52357
373,5,32138
374,5,42332
375,5,59742
376,5,73486
377,5,71562
378,5,61722
379,5,98635
380,5,77631
381,5,116695
382,5,119528
383,5,119567
384,5,120382
385,5,120338
386,5,120888
387,5,119822
388,5,129387
389,5,95953
390,5,88847
391,5,70047
392,5,99674
393,5,97757
394,5,120812
395,5,120587
396,5,120623
397,5,128853
398,5,151804
399,5,145660
400,5,142342
401,5,163651
402,5,167404
403,5,131325
404,5,91042
405,5,120601
406,5,120363
407,5,134119
408,5,195685
409,5,187393
410,5,181875
411,5,212338
412,5,241303
413,5,207201
414,5,162222
415,5,212346
416,5,126029
417,5,203009
418,5,250494
419,5,252866
420,5,240772
421,5,268978
422,5,258000
423,5,259446
424,5,145487
425,5,257044
426,5,310793
427,5,298130
428,5,295297
429,5,253474
430,5,286499
431,5,315327
432,5,266543
433,5,289043
434,5,335266
435,5,314331
436,5,374900
437,5,390521
438,5,361596
439,5,316654
440,5,343818
441,5,405159
442,5,395169
443,5,367594
444,5,375679
445,5,356910
446,5,396269
447,5,405422
448,5,358273
449,5,363771
450,5,360717
451,5,443453
452,6,75314
453,6,112642
454,6,113492
455,6,110413
456,6,32910
457,6,52357
458,6,56172
459,6,50212
460,6,92005
461,6,61512
462,6,97493
463,6,117666
464,6,118842
465,6,119395
466,6,120885
467,6,120647
468,6,120902
469,6,97733
470,6,47478
471,6,96734
472,6,94721
473,6,151804
474,6,74812
475,6,63442
476,6,133093
477,6,73629
478,6,130827
479,6,132347
480,6,129167
481,6,120188
482,6,120655
483,6,120363
484,6,134847
485,6,120630
486,6,162346
487,6,259711
488,6,167261
489,6,299977
490,6,167260
491,6,338013
492,6,304141
493,6,316654
494,6,333766
495,6,365748
496,7,114709
497,7,113189
498,7,113161
499,7,112792
500,7,112431
501,7,112749
502,7,116483
503,7,112573
504,7,113326
505,7,115685
506,7,114287
507,7,114558
508,7,114887
509,7,76759
510,7,110428
511,7,111282
512,7,111161
513,7,111280
514,7,114694
515,7,109045
516,7,109813
517,7,109830
518,7,109831
519,7,110357
520,7,110475
521,7,111257
522,7,111503
523,7,107290
524,7,107614
525,7,108101
526,7,108160
527,7,83658
528,7,107688
529,7,103639
530,7,103064
531,7,99348
532,7,96895
533,7,29583
534,7,101414
535,7,82509
536,7,117128
537,7,117979
538,7,118114
539,7,115963
540,7,117998
541,7,115624
542,7,112691
543,7,116629
544,7,116213
545,7,62622
546,7,95016
547,7,67992
548,7,95159
549,7,79470
550,7,83866
551,7,72081
552,7,82340
553,7,71853
554,7,108598
555,7,80684
556,7,93779
557,7,82971
558,7,86190
559,7,80455
560,7,104361
561,7,86879
562,7,86197
563,7,88247
564,7,97441
565,7,88763
566,7,91203
567,7,72431
568,7,52618
569,7,88258
570,7,97576
571,7,84503
572,7,97351
573,7,98635
574,7,117057
575,7,79945
576,7,102975
577,7,98382
578,7,84726
579,7,88170
580,7,92007
581,7,93822
582,7,115641
583,7,104691
584,8,114746
585,8,114681
586,8,114369
587,8,114814
588,8,112573
589,8,76759
590,8,110638
591,8,110912
592,8,111161
593,8,109830
594,8,106977
595,8,107977
596,8,108002
597,8,108052
598,8,108174
599,8,103064
600,8,102926
601,8,117381
602,8,117913
603,8,68646
604,8,80684
605,8,93779
606,8,82971
607,8,86190
608,8,54215
609,8,86879
610,8,81505
611,8,92005
612,8,107048
613,8,88763
614,8,97576
615,8,97351
616,8,117666
617,8,73195
618,8,116695
619,8,119229
620,8,118880
621,8,119488
622,8,119174
623,8,90329
624,8,119217
625,8,119099
626,8,120888
627,8,120647
628,8,95953
629,8,120815
630,8,88161
631,8,84649
632,8,94226
633,8,104952
634,8,118799
635,8,120586
636,8,120660
637,8,97958
638,8,151804
639,8,133093
640,8,87332
641,8,167404
642,8,131325
643,8,80339
644,8,94737
645,8,85334
646,8,164181
647,8,169547
648,8,91042
649,8,137523
650,8,120689
651,8,172495
652,8,210945
653,8,212338
654,8,190332
655,8,208092
656,8,181536
657,8,181865
658,8,209144
659,8,86250
660,8,227445
661,8,198781
662,8,241527
663,8,240772
664,8,211915
665,8,120737
666,8,268978
667,8,245844
668,8,121765
669,8,181689
670,8,257044
671,8,289765
672,8,86373
673,8,310793
674,8,167261
675,8,264464
676,8,266543
677,8,317740
678,8,327056
679,8,266697
680,8,313542
681,8,325710
682,8,167260
683,8,338013
684,8,378194
685,8,332280
686,8,333766
687,8,318462
688,8,365748
689,8,401792
690,8,375679
691,8,121766
692,8,372784
693,8,396269
694,8,365737
695,8,358273
696,8,398375
697,8,417433
698,8,408345
699,8,427229
700,9,114709
701,9,114388
702,9,114057
703,9,112818
704,9,114369
705,9,111161
706,9,107616
707,9,107943
708,9,108052
709,9,108101
710,9,102926
711,9,116282
712,9,117500
713,9,117509
714,9,101811
715,9,117631
716,9,117666
717,9,116477
718,9,118556
719,9,118884
720,9,120148
721,9,120382
722,9,119217
723,9,120338
724,9,119822
725,9,120815
726,9,120631
727,9,83791
728,9,100212
729,9,104257
730,9,120812
731,9,122690
732,9,99487
733,9,120587
734,9,104952
735,9,120324
736,9,138097
737,9,120863
738,9,120784
739,9,132477
740,9,122933
741,9,133093
742,9,120915
743,9,167404
744,9,63823
745,10,114814
746,10,112288
747,10,111161
748,10,109040
749,10,109045
750,10,96895
751,10,109592
752,10,95016
753,10,105236
754,10,92099
755,10,96754
756,10,80684
757,10,93779
758,10,82971
759,10,90605
760,10,86190
761,10,80455
762,10,88247
763,10,97576
764,10,117666
765,10,116506
766,10,118548
767,10,118615
768,10,102494
769,10,118583
770,10,119217
771,10,120255
772,10,119053
773,10,129387
774,10,102250
775,10,89941
776,10,88011
777,10,84602
778,10,122933
779,10,133093
780,10,120657
781,10,138304
782,10,145531
783,10,164181
784,10,150377
785,10,120188
786,10,167427
787,10,95270
788,10,185371
789,10,145681
790,10,97240
791,11,114814
792,11,116367
793,11,110647
794,11,113114
795,11,110912
796,11,117951
797,11,116778
798,11,33467
799,11,102798
800,11,60196
801,11,104691
802,11,122151
803,11,109520
804,11,133189
805,11,167404
806,11,97216
807,11,310793
808,11,308508
809,11,94791
810,11,407887
811,11,758766
812,11,200465
813,11,1130080
814,11,1587707
815,11,1375666
816,11,840361
817,11,1645089
818,11,1559549
819,11,1542344
820,11,780504
821,11,1392170
822,11,1345836
823,11,1687247
824,11,1074638
825,11,1397280
826,11,454876
827,11,1454468
828,11,1951264
829,12,110148
830,12,108065
831,12,108149
832,12,116282
833,12,117705
834,12,117998
835,12,115624
836,12,58331
837,12,43274
838,12,70707
839,12,93779
840,12,106308
841,12,80455
842,12,75686
843,12,67185
844,12,96332
845,12,84726
846,12,73195
847,12,118842
848,12,118715
849,12,86973
850,12,120623
851,12,92076
852,12,63442
853,12,84745
854,12,137523
855,12,205000
856,12,124315
857,12,134119
858,12,145653
859,12,181984
860,12,186045
861,12,195685
862,12,117468
863,12,87175
864,12,99800
865,12,42897
866,12,87277
867,12,120903
868,12,200530
869,12,161081
870,12,210234
871,12,52561
872,12,103241
873,12,200550
874,12,186566
875,12,156757
876,12,195234
877,12,99005
878,12,98384
879,12,191397
880,12,209958
881,12,188640
882,12,236388
883,12,102510
884,12,46303
885,12,59017
886,12,160009
887,12,234137
888,12,161216
889,12,74851
890,13,114709
891,13,114369
892,13,112573
893,13,110527
894,13,110912
895,13,111161
896,13,109830
897,13,110213
898,13,107290
899,13,108002
900,13,108052
901,13,108071
902,13,99653
903,13,99348
904,13,58385
905,13,32138
906,13,102798
907,13,92005
908,13,107048
909,13,122151
910,13,95953
911,13,120623
912,13,133093
913,13,147800
914,13,129167
915,13,167404
916,13,85334
917,13,171804
918,13,91042
919,13,120363
920,13,120689
921,13,104694
922,13,79588
923,13,184894
924,13,126029
925,13,213149
926,13,101587
927,13,252866
928,13,246578
929,13,198781
930,13,120737
931,13,264464
932,13,266543
933,13,338013
934,13,185906
935,13,440963
936,13,468569
937,13,1205489
938,13,1022603
939,13,435761
940,13,926084
941,13,1201607
942,13,401729
943,14,29583
944,14,80684
945,14,120338
946,14,77305
947,14,120623
948,14,120794
949,14,120915
950,14,145660
951,14,87332
952,14,141369
953,14,163187
954,14,126916
955,14,120363
956,14,164912
957,14,177789
958,14,183523
959,14,120755
960,14,120630
961,14,216216
962,14,170016
963,15,114709
964,15,113497
965,15,113041
966,15,113277
967,15,113189
968,15,112346
969,15,0
970,15,113987
971,15,112641
972,15,114388
973,15,112281
974,15,113161
975,15,112722
976,15,113627
977,15,114746
978,15,112431
979,15,112818
980,15,112697
981,15,113855
982,15,114369
983,15,114814
984,15,113819
985,15,113862
986,15,116367
987,15,112379
988,15,115639
989,15,115759
990,15,115734
991,15,116483
992,15,117110
993,15,112573
994,15,75314
995,15,113326
996,15,109424
997,15,116324
998,15,112442
999,15,109093
1000,15,112384
1001,15,112462
1002,15,109370
1003,15,112715
1004,15,112740
1005,15,109508
1006,15,112851
1007,15,112857
1008,15,112864
1009,15,113243
1010,15,113481
1011,15,113540
1012,15,113677
1013,15,113749
1014,15,113957
1015,15,114436
1016,15,114508
1017,15,114558
1018,15,114898
1019,15,110882
1020,15,112471
1021,15,112508
1022,15,109445
1023,15,109635
1024,15,109642
1025,15,109686
1026,15,111797
1027,15,109759
1028,15,109707
1029,15,113097
1030,15,110057
1031,15,110005
1032,15,110099
1033,15,110148
1034,15,76759
1035,15,103994
1036,15,110632
1037,15,114069
1038,15,110413
1039,15,110912
1040,15,110932
1041,15,111495
1042,15,108394
1043,15,111507
1044,15,111282
1045,15,111070
1046,15,111161
1047,15,114594
1048,15,111280
1049,15,114788
1050,15,114924
1051,15,110598
1052,15,109040
1053,15,109444
1054,15,109506
1055,15,109813
1056,15,109830
1057,15,109831
1058,15,110357
1059,15,110475
1060,15,110622
1061,15,110771
1062,15,110950
1063,15,105226
1064,15,111257
1065,15,111503
1066,15,111742
1067,15,109361
1068,15,106519
1069,15,106582
1070,15,106598
1071,15,106673
1072,15,106677
1073,15,106697
1074,15,106918
1075,15,106977
1076,15,107144
1077,15,110074
1078,15,107206
1079,15,107290
1080,15,107302
1081,15,107322
1082,15,107362
1083,15,116253
1084,15,107614
1085,15,107818
1086,15,107822
1087,15,107977
1088,15,108002
1089,15,108052
1090,15,108122
1091,15,108160
1092,15,108162
1093,15,83658
1094,15,108174
1095,15,108328
1096,15,107688
1097,15,108399
1098,15,108515
1099,15,114906
1100,15,111252
1101,15,99785
1102,15,99653
1103,15,103639
1104,15,103064
1105,15,99348
1106,15,96895
1107,15,102926
1108,15,29583
1109,15,100405
1110,15,116282
1111,15,82509
1112,15,117381
1113,15,115956
1114,15,117060
1115,15,116768
1116,15,114787
1117,15,62711
1118,15,58898
1119,15,117979
1120,15,118114
1121,15,115963
1122,15,117500
1123,15,117998
1124,15,112691
1125,15,115571
1126,15,57012
1127,15,117765
1128,15,117951
1129,15,116629
1130,15,115798
1131,15,116778
1132,15,116213
1133,15,117218
1134,15,116365
1135,15,116905
1136,15,117333
1137,15,118113
1138,15,117628
1139,15,117438
1140,15,115857
1141,15,115632
1142,15,68646
1143,15,115736
1144,15,45152
1145,15,52357
1146,15,47396
1147,15,53125
1148,15,53604
1149,15,53291
1150,15,56923
1151,15,34583
1152,15,33870
1153,15,58385
1154,15,46250
1155,15,32138
1156,15,31381
1157,15,43014
1158,15,33467
1159,15,62622
1160,15,42192
1161,15,38109
1162,15,38650
1163,15,115678
1164,15,106611
1165,15,59742
1166,15,95016
1167,15,117589
1168,15,116908
1169,15,117509
1170,15,117802
1171,15,67992
1172,15,95159
1173,15,61418
1174,15,92890
1175,15,105236
1176,15,103772
1177,15,101761
1178,15,104036
1179,15,104348
1180,15,83866
1181,15,99371
1182,15,92099
1183,15,117318
1184,15,96754
1185,15,91288
1186,15,71853
1187,15,118147
1188,15,108598
1189,15,103850
1190,15,97108
1191,15,101765
1192,15,50825
1193,15,99703
1194,15,116209
1195,15,98724
1196,15,96257
1197,15,73486
1198,15,80684
1199,15,93779
1200,15,82971
1201,15,88846
1202,15,90605
1203,15,60196
1204,15,50083
1205,15,56172
1206,15,66921
1207,15,56592
1208,15,78788
1209,15,64116
1210,15,86190
1211,15,93191
1212,15,41959
1213,15,99685
1214,15,78748
1215,15,106308
1216,15,89881
1217,15,97202
1218,15,54215
1219,15,80455
1220,15,71562
1221,15,93058
1222,15,104361
1223,15,86879
1224,15,81398
1225,15,75686
1226,15,86197
1227,15,82096
1228,15,70735
1229,15,67185
1230,15,88247
1231,15,100519
1232,15,79522
1233,15,97165
1234,15,61722
1235,15,52311
1236,15,100263
1237,15,50212
1238,15,56801
1239,15,71315
1240,15,40897
1241,15,81505
1242,15,92005
1243,15,22100
1244,15,57115
1245,15,77416
1246,15,82269
1247,15,107048
1248,15,105695
1249,15,56218
1250,15,88763
1251,15,66206
1252,15,61512
1253,15,101640
1254,15,32553
1255,15,44706
1256,15,38355
1257,15,52618
1258,15,88258
1259,15,85809
1260,15,94006
1261,15,97576
1262,15,83987
1263,15,89886
1264,15,97351
1265,15,73341
1266,15,64115
1267,15,98635
1268,15,103644
1269,15,56869
1270,15,51418
1271,15,103874
1272,15,103919
1273,15,117731
1274,15,117666
1275,15,117293
1276,15,99423
1277,15,103776
1278,15,77631
1279,15,105690
1280,15,73195
1281,15,116996
1282,15,116695
1283,15,93822
1284,15,105435
1285,15,115641
1286,15,117571
1287,15,118111
1288,15,116922
1289,15,119008
1290,15,119951
1291,15,120053
1292,15,115964
1293,15,116041
1294,15,119528
1295,15,119229
1296,15,116783
1297,15,118541
1298,15,120032
1299,15,118655
1300,15,119116
1301,15,119809
1302,15,119567
1303,15,117561
1304,15,118880
1305,15,120179
1306,15,118688
1307,15,119738
1308,15,119094
1309,15,119654
1310,15,118884
1311,15,118887
1312,15,118883
1313,15,118571
1314,15,99810
1315,15,119051
1316,15,119874
1317,15,119488
1318,15,119174
1319,15,119349
1320,15,118842
1321,15,119345
1322,15,118971
1323,15,119107
1324,15,119177
1325,15,83131
1326,15,118749
1327,15,120201
1328,15,120148
1329,15,120382
1330,15,120483
1331,15,118583
1332,15,118632
1333,15,119217
1334,15,120082
1335,15,120255
1336,15,120338
1337,15,120347
1338,15,119396
1339,15,118715
1340,15,119223
1341,15,120885
1342,15,118929
1343,15,120696
1344,15,120693
1345,15,119099
1346,15,120888
1347,15,120184
1348,15,119822
1349,15,120873
1350,15,120890
1351,15,120642
1352,15,119942
1353,15,124179
1354,15,124295
1355,15,120738
1356,15,120176
1357,15,120728
1358,15,120906
1359,15,120265
1360,15,119448
1361,15,120841
1362,15,120647
1363,15,120685
1364,15,118798
1365,15,119375
1366,15,127723
1367,15,139362
1368,15,122529
1369,15,120902
1370,15,120780
1371,15,120321
1372,15,120591
1373,15,138704
1374,15,129387
1375,15,47296
1376,15,61811
1377,15,64665
1378,15,67116
1379,15,75148
1380,15,79417
1381,15,81283
1382,15,95953
1383,15,97239
1384,15,67309
1385,15,88847
1386,15,84516
1387,15,70047
1388,15,93409
1389,15,87363
1390,15,89218
1391,15,120746
1392,15,17136
1393,15,96874
1394,15,99088
1395,15,34492
1396,15,47478
1397,15,94947
1398,15,119558
1399,15,120815
1400,15,82199
1401,15,97523
1402,15,120768
1403,15,131857
1404,15,98213
1405,15,90756
1406,15,88161
1407,15,84827
1408,15,102250
1409,15,87469
1410,15,101272
1411,15,120832
1412,15,92513
1413,15,90305
1414,15,83791
1415,15,91790
1416,15,80801
1417,15,63522
1418,15,88323
1419,15,120611
1420,15,94721
1421,15,44079
1422,15,94226
1423,15,128442
1424,15,123755
1425,15,92699
1426,15,98258
1427,15,104257
1428,15,107211
1429,15,120812
1430,15,122690
1431,15,126604
1432,15,84787
1433,15,105151
1434,15,99487
1435,15,120587
1436,15,104952
1437,15,73440
1438,15,86837
1439,15,80678
1440,15,147612
1441,15,120789
1442,15,118799
1443,15,120586
1444,15,120684
1445,15,133952
1446,15,127536
1447,15,119643
1448,15,50783
1449,15,120660
1450,15,120623
1451,15,140888
1452,15,154420
1453,15,24216
1454,15,89017
1455,15,89155
1456,15,87928
1457,15,124198
1458,15,120324
1459,15,128445
1460,15,138097
1461,15,89370
1462,15,88011
1463,15,88933
1464,15,88930
1465,15,128853
1466,15,120863
1467,15,133751
1468,15,118564
1469,15,139699
1470,15,91064
1471,15,91605
1472,15,92086
1473,15,120784
1474,15,132477
1475,15,151804
1476,15,134273
1477,15,74812
1478,15,122933
1479,15,139134
1480,15,120735
1481,15,129332
1482,15,120757
1483,15,133093
1484,15,147800
1485,15,129280
1486,15,120449
1487,15,154506
1488,15,139239
1489,15,151738
1490,15,133363
1491,15,125659
1492,15,120797
1493,15,126886
1494,15,120907
1495,15,137494
1496,15,120616
1497,15,165078
1498,15,120915
1499,15,78346
1500,15,21884
1501,15,73629
1502,15,125439
1503,15,126261
1504,15,145660
1505,15,120802
1506,15,130827
1507,15,99052
1508,15,158983
1509,15,120891
1510,15,162677
1511,15,163651
1512,15,137363
1513,15,158811
1514,15,185937
1515,15,120663
1516,15,139414
1517,15,87332
1518,15,97428
1519,15,157503
1520,15,149261
1521,15,132347
1522,15,49406
1523,15,56193
1524,15,144168
1525,15,129167
1526,15,167404
1527,15,155267
1528,15,138946
1529,15,131325
1530,15,80339
1531,15,85995
1532,15,94737
1533,15,107798
1534,15,73802
1535,15,145531
1536,15,164181
1537,15,169547
1538,15,68473
1539,15,150377
1540,15,120188
1541,15,56443
1542,15,171804
1543,15,165854
1544,15,86200
1545,15,100802
1546,15,91042
1547,15,65571
1548,15,58150
1549,15,55928
1550,15,119256
1551,15,137523
1552,15,97123
1553,15,163988
1554,15,59319
1555,15,93870
1556,15,96438
1557,15,97742
1558,15,59800
1559,15,120601
1560,15,119698
1561,15,120596
1562,15,145681
1563,15,140352
1564,15,181288
1565,15,156729
1566,15,200071
1567,15,97240
1568,15,106856
1569,15,55630
1570,15,94012
1571,15,86465
1572,15,101669
1573,15,120655
1574,15,101605
1575,15,164312
1576,15,162661
1577,15,143145
1578,15,185125
1579,15,40522
1580,15,93010
1581,15,95631
1582,15,101393
1583,15,101889
1584,15,146675
1585,15,120363
1586,15,160513
1587,15,158371
1588,15,28950
1589,15,205000
1590,15,120689
1591,15,124315
1592,15,141974
1593,15,67328
1594,15,164912
1595,15,175880
1596,15,64276
1597,15,146838
1598,15,125664
1599,15,177789
1600,15,134119
1601,15,120866
1602,15,192335
1603,15,120834
1604,15,83929
1605,15,100318
1606,15,186975
1607,15,104797
1608,15,106246
1609,15,105793
1610,15,104694
1611,15,105112
1612,15,105415
1613,15,105665
1614,15,104684
1615,15,103905
1616,15,104815
1617,15,103759
1618,15,134084
1619,15,144117
1620,15,163978
1621,15,184907
1622,15,181984
1623,15,134847
1624,15,190138
1625,15,21749
1626,15,184858
1627,15,185014
1628,15,158583
1629,15,164756
1630,15,165798
1631,15,101698
1632,15,94812
1633,15,72890
1634,15,102138
1635,15,91934
1636,15,195685
1637,15,195714
1638,15,103074
1639,15,77975
1640,15,99317
1641,15,36775
1642,15,93105
1643,15,57261
1644,15,27977
1645,15,75860
1646,15,99871
1647,15,112950
1648,15,146882
1649,15,192614
1650,15,102057
1651,15,100157
1652,15,74958
1653,15,93640
1654,15,186151
1655,15,122459
1656,15,93773
1657,15,191754
1658,15,144084
1659,15,171433
1660,15,166175
1661,15,83833
1662,15,80487
1663,15,141926
1664,15,159097
1665,15,189584
1666,15,154421
1667,15,220100
1668,15,96324
1669,15,172495
1670,15,171359
1671,15,215129
1672,15,196216
1673,15,120755
1674,15,184894
1675,15,154443
1676,15,64757
1677,15,58576
1678,15,76752
1679,15,79574
1680,15,71807
1681,15,71230
1682,15,86979
1683,15,91635
1684,15,187078
1685,15,102592
1686,15,71360
1687,15,70666
1688,15,15648
1689,15,120913
1690,15,186253
1691,15,120630
1692,15,183505
1693,15,177971
1694,15,89118
1695,15,159382
1696,15,175142
1697,15,179116
1698,15,215369
1699,15,60176
1700,15,120903
1701,15,200530
1702,15,161081
1703,15,205735
1704,15,52561
1705,15,171865
1706,15,200550
1707,15,164052
1708,15,186566
1709,15,234853
1710,15,130444
1711,15,191397
1712,15,209958
1713,15,95705
1714,15,204946
1715,15,187696
1716,15,171580
1717,15,202677
1718,15,181875
1719,15,168629
1720,15,218839
1721,15,210075
1722,15,215545
1723,15,212338
1724,15,180093
1725,15,208874
1726,15,160484
1727,15,249462
1728,15,230030
1729,15,223897
1730,15,160127
1731,15,185431
1732,15,199753
1733,15,203230
1734,15,66995
1735,15,216216
1736,15,186894
1737,15,170016
1738,15,230591
1739,15,213203
1740,15,180073
1741,15,217869
1742,15,190332
1743,15,228750
1744,15,190865
1745,15,93428
1746,15,92106
1747,15,94291
1748,15,88850
1749,15,208092
1750,15,241303
1751,15,242423
1752,15,183659
1753,15,207201
1754,15,181536
1755,15,219699
1756,15,247196
1757,15,162222
1758,15,218967
1759,15,212346
1760,15,190590
1761,15,120202
1762,15,219653
1763,15,146309
1764,15,181865
1765,15,189998
1766,15,93223
1767,15,218817
1768,15,194218
1769,15,237572
1770,15,95348
1771,15,92546
1772,15,92618
1773,15,86960
1774,15,93260
1775,15,118694
1776,15,212985
1777,15,239948
1778,15,166276
1779,15,236493
1780,15,179626
1781,15,192071
1782,15,91474
1783,15,215750
1784,15,205873
1785,15,209144
1786,15,227538
1787,15,245712
1788,15,164334
1789,15,221027
1790,15,243155
1791,15,245686
1792,15,86250
1793,15,209163
1794,15,243889
1795,15,183790
1796,15,208911
1797,15,126029
1798,15,203009
1799,15,213149
1800,15,101587
1801,15,95082
1802,15,251075
1803,15,244244
1804,15,102685
1805,15,84805
1806,15,146316
1807,15,232500
1808,15,212720
1809,15,250224
1810,15,203119
1811,15,203632
1812,15,243493
1813,15,228786
1814,15,239395
1815,15,257106
1816,15,91983
1817,15,173840
1818,15,250494
1819,15,227445
1820,15,242193
1821,15,273300
1822,15,94898
1823,15,96163
1824,15,96928
1825,15,97778
1826,15,97815
1827,15,163025
1828,15,265029
1829,15,162346
1830,15,248845
1831,15,133152
1832,15,98206
1833,15,98253
1834,15,98343
1835,15,98471
1836,15,98546
1837,15,98554
1838,15,247638
1839,15,266915
1840,15,80360
1841,15,252866
1842,15,181739
1843,15,230600
1844,15,250323
1845,15,238112
1846,15,250687
1847,15,251141
1848,15,261392
1849,15,208196
1850,15,263488
1851,15,139654
1852,15,196229
1853,15,240890
1854,15,219965
1855,15,166924
1856,15,243017
1857,15,246578
1858,15,243133
1859,15,198781
1860,15,275719
1861,15,256380
1862,15,241527
1863,15,266987
1864,15,256009
1865,15,247425
1866,15,53472
1867,15,159273
1868,15,240772
1869,15,211915
1870,15,277371
1871,15,259711
1872,15,265666
